year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Secondary,7,3245,2984,2588,0.8672922251999999,6,2320,0.7774798928,359,0.120308311,138,0.04624664879,2817,0.9440348525000001,2907,0.9741957105,64,0.02144772118,13,0.00435656836,2819,0.9346816976,197,0.06531830239,45
2018,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Secondary,7,3972,3513,3147,0.8958155422999999,3,3330,0.9479077710999999,136,0.03871335041,12,0.0034158838600000002,3478,0.9900370054,3478,0.9900370054,34,0.0096783376,1,2.8465699e-4,3320,0.9453302961,192,0.05466970387,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,Secondary,7,2590,2494,2161,0.8664795509,3,2388,0.9574979952,62,0.024859663190000002,5,0.00200481155,2455,0.9843624699,2455,0.9843624699,39,0.015637530070000003,0,0,2331,0.9346431435,163,0.06535685646,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Secondary,7,3833,3036,2827,0.9311594203,3,2741,0.9028326746,124,0.04084321476,111,0.03656126482,2976,0.9802371542,2976,0.9802371542,60,0.01976284585,0,0,2901,0.9555335968,135,0.04446640316,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Secondary,7,3791,3116,2200,0.7060333760999999,3,2926,0.9390243902000001,114,0.036585365849999996,16,0.0051347881900000005,3056,0.9807445443,3056,0.9807445443,60,0.01925545571,0,0,3081,0.9887676508,35,0.01123234917,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Secondary,7,6008,6119,2980,0.48700768099999997,3,5544,0.9060303971,328,0.053603529989999996,92,0.015035136460000001,5964,0.9746690635999999,5964,0.9746690635999999,155,0.02533093643,0,0,5838,0.9540774636,281,0.045922536359999995,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Secondary,7,7746,7488,6906,0.9222756409999999,5,5555,0.7418536324999999,711,0.09495192308,321,0.042868589740000004,6587,0.8796741453,7010,0.9361645299,475,0.06343482906,3,4.0064102999999996e-4,6657,0.8893787575000001,828,0.1106212425,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Secondary,7,2879,2344,2339,0.9978668942,5,2051,0.875,134,0.05716723549,77,0.03284982935,2262,0.9650170647999999,2286,0.9752559727000001,58,0.0247440273,0,0,2346,0.9783152627,52,0.021684737279999998,54
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Secondary,7,4938,4771,4761,0.9979040034000001,3,4103,0.859987424,369,0.07734227625,144,0.030182351710000003,4616,0.967512052,4616,0.967512052,152,0.03185914903,3,6.2879899e-4,4384,0.9167712254,398,0.08322877457000001,14
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Secondary,7,8863,8764,8016,0.9146508444,5,7214,0.8231401187,712,0.08124144226,234,0.02670013692,8160,0.9310816979000001,8304,0.9475125513,460,0.05248744865,0,0,8319,0.9492240986,445,0.05077590141,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Secondary,7,4186,3608,2413,0.6687915743,5,3325,0.9215631929,161,0.044623059869999995,25,0.00692904656,3511,0.9731152993000001,3518,0.9750554323999999,90,0.02494456763,0,0,3582,0.9843363560999999,57,0.01566364386,31
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E08000020,390,Gateshead,Secondary,7,2286,1803,1677,0.9301164725,3,1604,0.8896283971,157,0.08707709373,15,0.008319467550000001,1776,0.9850249583999999,1776,0.9850249583999999,26,0.014420410429999999,1,5.5463117e-4,1779,0.9647505423,65,0.0352494577,42
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Secondary,7,2399,2241,1875,0.8366800535,4,1840,0.8210620259,178,0.07942882642,78,0.03480589023,2096,0.9352967425,2110,0.9415439536,127,0.05667112896,4,0.0017849174500000002,2204,0.9786856128,48,0.021314387209999997,15
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Secondary,7,1795,1583,1382,0.8730259001999999,3,1474,0.9311433986000001,69,0.04358812382,6,0.0037902716400000005,1549,0.9785217941000001,1549,0.9785217941000001,21,0.01326595073,13,0.00821225521,1525,0.9344362744999999,107,0.06556372549,62
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Secondary,7,1868,1477,1383,0.9363574814000001,3,1326,0.8977657414,74,0.05010155721,16,0.01083276913,1416,0.9587000677,1416,0.9587000677,56,0.037914691939999995,5,0.00338524035,1502,0.9836280288,25,0.01637197119,55
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Secondary,7,3349,2940,2797,0.9513605441999999,3,2657,0.9037414966,146,0.04965986395,39,0.01326530612,2842,0.9666666667,2842,0.9666666667,0,0,98,0.03333333333,2731,0.9609429978999999,111,0.03905700211,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Secondary,7,2456,1882,1802,0.9574920298,5,1523,0.8092454834999999,158,0.08395324123,52,0.02763018066,1733,0.9208289054,1742,0.9256110520999999,138,0.07332624867,2,0.0010626992600000001,1857,0.9877659574000001,23,0.01223404255,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Secondary,7,4001,4581,4415,0.9637633703999999,3,3241,0.7074874482,584,0.1274830823,256,0.055882994979999996,4081,0.8908535254000001,4081,0.8908535254000001,488,0.1065269592,12,0.00261951539,4033,0.8826876778,536,0.11731232220000001,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Secondary,7,2496,2301,2127,0.924380704,3,2134,0.9274228596,118,0.051282051280000004,13,0.00564971751,2265,0.9843546284,2265,0.9843546284,36,0.01564537158,0,0,2225,0.9669708821999999,76,0.03302911777,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Secondary,7,3025,2910,2800,0.9621993127,3,2410,0.8281786941999999,291,0.1,84,0.02886597938,2785,0.9570446735,2785,0.9570446735,125,0.04295532646,0,0,2483,0.8532646048,427,0.1467353952,0
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Secondary,7,1191,1075,911,0.8474418604999999,3,1034,0.9618604651,28,0.02604651163,1,9.3023256e-4,1063,0.9888372093,1063,0.9888372093,12,0.011162790700000001,0,0,1092,0.9909255898000001,10,0.0090744101600000009,27
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Secondary,7,1659,1777,978,0.550365785,3,1563,0.8795723128999999,128,0.07203151379,34,0.01913337085,1725,0.9707371975,1725,0.9707371975,51,0.02870005627,1,5.627462e-4,1543,0.8605688790000001,250,0.139431121,17
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Secondary,7,1964,1472,1270,0.8627717391,3,1319,0.8960597826,58,0.03940217391,21,0.014266304350000002,1398,0.9497282609,1398,0.9497282609,72,0.04891304348,2,0.00135869565,1439,0.9625418059999999,56,0.03745819398,25
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Secondary,7,2467,2262,1896,0.8381962865,3,1983,0.8766578249,159,0.07029177719,38,0.01679929266,2180,0.9637488947999999,2180,0.9637488947999999,52,0.02298850575,30,0.01326259947,2181,0.9745308310999999,57,0.0254691689,6
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston Upon Hull, City of",Secondary,7,2915,2909,2535,0.8714334823000001,3,2403,0.8260570643,227,0.07803368855000001,101,0.03471983499,2731,0.9388105878,2731,0.9388105878,167,0.057408044,11,0.00378136817,2635,0.9092477571,263,0.09075224293,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Secondary,7,4030,3271,2513,0.7682665851,3,3162,0.9666768572,69,0.02109446652,7,0.00214001834,3238,0.9899113421,3238,0.9899113421,26,0.00794863956,7,0.00214001834,3016,0.9240196077999999,248,0.07598039216000001,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Secondary,7,2017,1720,1366,0.7941860465,3,1606,0.9337209301999999,79,0.045930232560000006,7,0.00406976744,1692,0.9837209302,1692,0.9837209302,28,0.01627906977,0,0,1590,0.9244186046999999,130,0.07558139535,0
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,Secondary,7,2227,1909,1465,0.7674174961,3,1770,0.9271870088999999,95,0.04976427449,5,0.00261917234,1870,0.9795704557,1870,0.9795704557,39,0.02042954426,0,0,1844,0.9579220779000001,81,0.042077922079999996,16
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,Secondary,7,7628,5739,5522,0.9621885346000001,5,5294,0.9224603589,225,0.039205436489999995,52,0.009060811989999999,5571,0.9707266074,5574,0.9712493466,165,0.02875065342,0,0,5563,0.9546936674,264,0.04530633259,88
2018,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,Secondary,7,2003,1864,1815,0.9737124464,5,1718,0.9216738197,86,0.046137339060000004,23,0.01233905579,1827,0.9801502146,1835,0.9844420601,29,0.01555793991,0,0,1813,0.9700374531999999,56,0.02996254682,5
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Secondary,7,3162,3066,2457,0.801369863,3,2438,0.7951728637,355,0.1157860404,124,0.040443574690000005,2917,0.9514024788000001,2917,0.9514024788000001,147,0.04794520548,2,6.5231572e-4,2931,0.9565926893,133,0.04340731070000001,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Secondary,7,1506,1099,812,0.7388535032,3,1059,0.9636032756999999,19,0.01728844404,3,0.00272975432,1081,0.9836214741,1083,0.9854413103,3,0.00272975432,13,0.0118289354,1077,0.9917127071999999,9,0.00828729282,0
2018,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Secondary,9,2343,1962,1871,0.9536187563999999,3,1888,0.9622833842999999,50,0.0254841998,1,5.096839999999999e-4,1939,0.9882772681,1939,0.9882772681,19,0.00968399592,4,0.00203873598,1833,0.9361593463,125,0.06384065373,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,Secondary,7,6712,6265,5976,0.9538707103,6,4589,0.7324820431000001,715,0.1141260974,364,0.058100558659999996,5668,0.9047086991000001,5951,0.9498802873,302,0.04820430966,12,0.0019154030299999999,5712,0.9134815288999999,541,0.08651847113000001,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Secondary,7,3540,3430,3325,0.9693877551,4,2684,0.7825072886,281,0.08192419825,114,0.0332361516,3079,0.8976676385000001,3199,0.9326530612,231,0.06734693878,0,0,3241,0.9448979592000001,189,0.055102040819999996,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,Secondary,7,8784,7826,7797,0.9962944033,3,7422,0.9483772041999999,266,0.03398926655,40,0.0051111679,7728,0.9874776386,7728,0.9874776386,97,0.01239458216,1,1.277792e-4,7323,0.9357270636,503,0.06427293637,1
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Secondary,7,3443,2954,2416,0.8178740691,4,2284,0.7731888964,280,0.09478672985999999,129,0.04366960054,2693,0.9116452268,2725,0.9224779959,228,0.07718348003,1,3.3852404000000004e-4,2819,0.9402935290000001,179,0.059706470979999995,45
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Secondary,7,3412,2890,2789,0.9650519031,3,2662,0.9211072664,131,0.045328719719999994,18,0.0062283736999999995,2811,0.9726643599,2811,0.9726643599,42,0.014532871970000001,37,0.012802768170000001,2627,0.9204625088,227,0.07953749124,1
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,836,Poole,Secondary,7,1349,1394,1185,0.850071736,3,1151,0.8256814921,118,0.08464849354,22,0.015781922530000003,1291,0.9261119082,1291,0.9261119082,102,0.07317073170999999,1,7.1736011e-4,1213,0.8707824838,180,0.1292175162,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000028,837,Bournemouth,Secondary,7,1938,1659,1446,0.8716094033,3,1327,0.7998794454,172,0.1036769138,63,0.03797468354,1562,0.9415310427999999,1565,0.9433393610999999,88,0.05304400241,6,0.00361663653,1563,0.945553539,90,0.05444646098,0
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,Durham,Secondary,7,6170,4950,4605,0.93030303029999994,3,4714,0.9523232323,137,0.02767676768,32,0.00646464646,4883,0.9864646465,4883,0.9864646465,56,0.01131313131,11,0.00222222222,4780,0.9670240744,163,0.03297592555,4
2018,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Secondary,7,1213,1102,923,0.8375680581,3,937,0.8502722323,75,0.06805807623,25,0.022686025409999998,1037,0.9410163339000001,1037,0.9410163339000001,65,0.058983666059999995,0,0,1086,0.9854809437000001,16,0.014519056260000001,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,Secondary,7,5668,5157,4989,0.9674229203,3,4672,0.9059530735,226,0.043823928639999996,52,0.01008338181,4950,0.9598603839000001,4950,0.9598603839000001,207,0.040139616059999994,0,0,4898,0.9494088002,261,0.050591199839999997,2
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Secondary,7,2660,2445,2354,0.9627811861000001,3,2052,0.8392638037000001,199,0.08139059305,65,0.026584867079999998,2316,0.9472392637999999,2316,0.9472392637999999,129,0.0527607362,0,0,2405,0.9836400818,40,0.0163599182,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Secondary,7,15049,13979,13022,0.9315401674,3,12872,0.9208097861,705,0.05043279205,124,0.00887044853,13701,0.9801130267000001,13701,0.9801130267000001,278,0.01988697332,0,0,13141,0.9400529365,838,0.05994706345,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Secondary,7,2124,2084,1766,0.8474088292,3,1872,0.8982725528000001,147,0.07053742802,23,0.01103646833,2042,0.9798464491,2042,0.9798464491,42,0.02015355086,0,0,1882,0.9030710173,202,0.09692898273,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Secondary,7,2500,2331,2293,0.9836979837,3,2046,0.8777348777,156,0.06692406692,43,0.018447018449999998,2245,0.9631059631,2245,0.9631059631,85,0.03646503647,1,4.2900043e-4,2054,0.8815450644,276,0.11845493559999999,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Secondary,7,8125,7259,6984,0.9621159939,3,6615,0.9112825458,360,0.04959360793,55,0.00757680121,7030,0.9684529550000001,7030,0.9684529550000001,0,0,229,0.03154704505,6699,0.952916074,331,0.04708392603,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Secondary,7,4200,4481,4321,0.9642936844000001,3,3750,0.8368667707999999,370,0.08257085472,151,0.0336978353,4271,0.9531354608,4271,0.9531354608,209,0.04664137469,1,2.2316447e-4,3840,0.8571428570999999,640,0.14285714289999998,0
2018,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Secondary,7,591,362,316,0.8729281768,3,347,0.9585635359,12,0.03314917127,2,0.005524861880000001,361,0.9972375691,361,0.9972375691,0,0,1,0.0027624309400000003,343,0.9501385042,18,0.04986149584,0
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Secondary,7,8629,7522,6827,0.9076043604999999,3,6767,0.8996277585999999,466,0.06195160861,95,0.01262961978,7328,0.9742089869999999,7334,0.9750066472000001,188,0.024993352830000003,0,0,7044,0.9257458273,565,0.07425417269000001,87
2018,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Secondary,7,2887,3141,2473,0.7873288762,3,2687,0.8554600446,257,0.08182107608999999,46,0.01464501751,2990,0.9519261382,2990,0.9519261382,151,0.04807386183,0,0,2699,0.8455513784,493,0.1544486216,51
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Secondary,7,5947,4807,4556,0.947784481,3,4446,0.9249011858,232,0.048262949859999994,28,0.00582483878,4706,0.9789889744,4706,0.9789889744,101,0.02101102559,0,0,4468,0.9294778448,339,0.07052215518999999,0
2018,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Secondary,7,2584,2668,2382,0.8928035982,3,2387,0.8946776611999999,177,0.06634182909,27,0.010119940030000002,2591,0.9711394303,2591,0.9711394303,76,0.02848575712,1,3.7481259e-4,2406,0.8730043541000001,350,0.1269956459,89
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Secondary,7,1347,1367,1307,0.9561082663,3,1055,0.7717629846,159,0.11631309440000001,60,0.04389173372,1274,0.9319678127000001,1274,0.9319678127000001,93,0.06803218727,0,0,1210,0.8851499634,157,0.1148500366,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Secondary,7,1384,1283,1235,0.9625876850999999,6,1019,0.7942322681,107,0.08339828527,35,0.027279812940000002,1161,0.9049103663,1185,0.9236165237999999,46,0.03585346843,52,0.04053000779,989,0.8034118603,242,0.1965881397,0
2018,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Secondary,7,2155,1718,1576,0.9173457509,3,1580,0.9196740395999999,88,0.051222351570000005,14,0.00814901048,1682,0.9790454016,1682,0.9790454016,36,0.02095459837,0,0,1676,0.9755529686,42,0.02444703143,0
